Hum;Temp;PM10_AVG;PM25_AVG;PM1_AVG;Time;;;;;;;;;;;;;;;;;;
bp_sps30;hum:88 pm10_Avg:50.3 pm1_Avg:44.18 pm25_Avg:48.54 temp:5;2019-12-31T18:04:41.988409701Z;hum:88;pm10_Avg:50.3;pm1_Avg:44.18;pm25_Avg:48.54;temp:5;hum:88;temp:5;pm10_Avg:50.3;pm25_Avg:48.54;pm1_Avg:44.18;88;5;50.3;48.54;44.18;12/31/2019 18:04
bp_sps30;hum:88 pm10_Avg:45.44 pm1_Avg:38.52 pm25_Avg:43.13 temp:5;2019-12-31T18:07:50.460769122Z;hum:88;pm10_Avg:45.44;pm1_Avg:38.52;pm25_Avg:43.13;temp:5;hum:88;temp:5;pm10_Avg:45.44;pm25_Avg:43.13;pm1_Avg:38.52;88;5;45.44;43.13;38.52;12/31/2019 18:07
bp_sps30;temp:5 hum:88 pm10_Avg:43.97 pm1_Avg:35.68 pm25_Avg:40.9;2019-12-31T18:10:58.929484855Z;temp:5;hum:88;pm10_Avg:43.97;pm1_Avg:35.68;pm25_Avg:40.9;hum:88;temp:5;pm10_Avg:43.97;pm25_Avg:40.9;pm1_Avg:35.68;88;5;43.97;40.9;35.68;12/31/2019 18:10
bp_sps30;pm10_Avg:46.9 pm1_Avg:36.02 pm25_Avg:42.56 temp:5 hum:88;2019-12-31T18:14:07.302219476Z;pm10_Avg:46.9;pm1_Avg:36.02;pm25_Avg:42.56;temp:5;hum:88;hum:88;temp:5;pm10_Avg:46.9;pm25_Avg:42.56;pm1_Avg:36.02;88;5;46.9;42.56;36.02;12/31/2019 18:14
bp_sps30;hum:88 pm10_Avg:86.64 pm1_Avg:76.63 pm25_Avg:83.88 temp:5;2019-12-31T18:17:15.775773394Z;hum:88;pm10_Avg:86.64;pm1_Avg:76.63;pm25_Avg:83.88;temp:5;hum:88;temp:5;pm10_Avg:86.64;pm25_Avg:83.88;pm1_Avg:76.63;88;5;86.64;83.88;76.63;12/31/2019 18:17
bp_sps30;pm1_Avg:88.17 pm25_Avg:96.84 temp:5 hum:88 pm10_Avg:100.33;2019-12-31T18:20:24.247989091Z;pm1_Avg:88.17;pm25_Avg:96.84;temp:5;hum:88;pm10_Avg:100.33;hum:88;temp:5;pm10_Avg:100.33;pm25_Avg:96.84;pm1_Avg:88.17;88;5;100.33;96.84;88.17;12/31/2019 18:20;
bp_sps30;hum:88 pm10_Avg:77.63 pm1_Avg:68.58 pm25_Avg:75.11 temp:5;2019-12-31T18:23:32.722281536Z;hum:88;pm10_Avg:77.63;pm1_Avg:68.58;pm25_Avg:75.11;temp:5;hum:88;temp:5;pm10_Avg:77.63;pm25_Avg:75.11;pm1_Avg:68.58;88;5;77.63;75.11;68.58;12/31/2019 18:23;
bp_sps30;pm25_Avg:37.48 temp:5 hum:88 pm10_Avg:39.69 pm1_Avg:33.29;2019-12-31T18:26:41.090767001Z;pm25_Avg:37.48;temp:5;hum:88;pm10_Avg:39.69;pm1_Avg:33.29;hum:88;temp:5;pm10_Avg:39.69;pm25_Avg:37.48;pm1_Avg:33.29;88;5;39.69;37.48;33.29;12/31/2019 18:26;
bp_sps30;pm25_Avg:46.32 temp:5 hum:88 pm10_Avg:48.29 pm1_Avg:41.88;2019-12-31T18:29:49.562108155Z;pm25_Avg:46.32;temp:5;hum:88;pm10_Avg:48.29;pm1_Avg:41.88;hum:88;temp:5;pm10_Avg:48.29;pm25_Avg:46.32;pm1_Avg:41.88;88;5;48.29;46.32;41.88;12/31/2019 18:29;
bp_sps30;temp:5 hum:88 pm10_Avg:43.49 pm1_Avg:35.93 pm25_Avg:40.79;2019-12-31T18:32:58.040315589Z;temp:5;hum:88;pm10_Avg:43.49;pm1_Avg:35.93;pm25_Avg:40.79;hum:88;temp:5;pm10_Avg:43.49;pm25_Avg:40.79;pm1_Avg:35.93;88;5;43.49;40.79;35.93;12/31/2019 18:32;
